what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1296386230140
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296386230218
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1296386230390
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1296386230796
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296386230828
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296386231593
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296386231640
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1296386231687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386232125
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1296386233125
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1296386233234
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1296386233234
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1296386233437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386240062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386242515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386246906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296386248875
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296386248906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386256218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386256953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386259515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386837187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386837265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386838625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296386839968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387076203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387076578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387076593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387076625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387077421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387077687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387077687
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387077734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387220437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387221437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296387233218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389010843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389011406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389011781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389012187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389015140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1296389016812
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1296389018968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389021093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389023703
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296389023828
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1296389024515
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1296389024546
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1296389024546
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1296389024546
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1296389024546
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1296389024546
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1296389024546
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1296389024562
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1296389024562
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1296389024562
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1296389024562
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1296389024625
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1296389024625
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaBrowsingPerspective",1296397501765
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1296397501765
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1296397501765
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1296397501765
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1296397501765
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1296397501765
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1296397501765
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1296397501765
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1296397501765
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1296397501765
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1296397501781
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1296397501781
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1296397501781
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1296397501781
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1296397501781
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1296397501828
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1296397501828
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1296397501828
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1296397501828
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1296397501828
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1296397501875
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1296397501875
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1296397501875
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1296397501875
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1296397501875
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1296397501875
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1296397501875
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1296397501890
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1296397501906
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1296397501906
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1296397501906
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1296397501906
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1296397501906
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1296397501906
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1296397501906
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1296397501906
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1296397501906
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1296397501906
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1296397501937
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1296397501937
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1296397501937
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1296397501937
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1296397501937
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1296397501937
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1296397501937
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1296397501937
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1296397501937
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1296397501937
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1296397501937
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1296397501937
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1296397501937
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1296397501937
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1296397501937
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1296397501937
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1296397501953
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1296397501953
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1296397501953
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1296397501953
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1296397501953
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1296397501953
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1296397501953
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1296397501953
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1296397501953
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1296397501953
started,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1296397501953
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1296397501953
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1296397501953
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1296397501953
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1296397501953
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1296397501953
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1296397501953
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1296397501953
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1296397501968
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1296397501968
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1296397501968
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1296397501968
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1296397501968
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1296397501968
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1296397501968
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1296397501968
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1296397501968
started,bundle,com.collabnet.subversion.merge,2.2.1,"com.collabnet.subversion.merge",1296397501968
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1296397501968
started,bundle,org.tigris.subversion.subclipse.core,1.6.15,"org.tigris.subversion.subclipse.core",1296397501968
started,bundle,org.tigris.subversion.subclipse.ui,1.6.15,"org.tigris.subversion.subclipse.ui",1296397501968
os,sysinfo,,,"win32",1296397501984
arch,sysinfo,,,"x86",1296397501984
ws,sysinfo,,,"win32",1296397501984
locale,sysinfo,,,"pt_BR",1296397501984
processors,sysinfo,,,"2",1296397501984
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1296397501984
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1296397501984
java.specification.name,sysinfo,,,"Java Platform API Specification",1296397501984
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296397501984
java.specification.version,sysinfo,,,"1.6",1296397501984
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1296397501984
java.version,sysinfo,,,"1.6.0_23",1296397501984
java.vm.info,sysinfo,,,"mixed mode, sharing",1296397501984
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1296397501984
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1296397501984
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1296397501984
java.vm.specification.version,sysinfo,,,"1.0",1296397501984
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1296397501984
java.vm.version,sysinfo,,,"19.0-b09",1296397501984
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1296397502015
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1296397502031
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1296397502031
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1296397502046
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1296397502093
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1296397502109
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1296397502109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397502125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397506156
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.MembersView",1296397511671
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296397522890
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1296397525343
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.13,"org.tigris.subversion.clientadapter.javahl",1296397525375
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.12,"org.tigris.subversion.clientadapter.svnkit",1296397525375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296397572500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397586703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397598421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296397604328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397604906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397612468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397613656
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397655093
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296397662906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397665812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397878921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397879781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397879781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397880109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397881359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1296397884546
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1296397886609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296397889281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296397892046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296398002703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296398003859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399384906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399386734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399386750
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399386781
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399440546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399442375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399447000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399448375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399587375
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399588765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399588765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399588828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399651078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399652328
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399929078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296399940859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296399942203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400660421
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.TypesView",1296400672484
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296400672625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1296400673515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400677093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400678281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400679140
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400686062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400686859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400727953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400729796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400730765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400731515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400811187
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400837187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400837203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296400837250
